sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetNote	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceSource	referenceDoi	referenceCitation
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event	GEONAMES:5879092	Prince William Sound, Alaska			1991/1996	Saulitis E. Matkin C. Barrett‐Lennard L. Heise K. and Ellis G. (2000). Foraging strategies of sympatric killer whale (Orcinus orca) populations in Prince William Sound Alaska. Marine Mammal Science 16(1) 94-109.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5879092	Prince William Sound, Alaska			1991/1996	Saulitis E. Matkin C. Barrett‐Lennard L. Heise K. and Ellis G. (2000). Foraging strategies of sympatric killer whale (Orcinus orca) populations in Prince William Sound Alaska. Marine Mammal Science 16(1) 94-109.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1992/1993	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Riemer S. D. and R. F. Brown. 1996. Marine mammal (pinniped) food habits in Oregon. Oregon Dep. Fish Wildl. Wildlife Diversity Program Technical Report #96­6­01 26 p. (Available from Oregon Department of Fish and Wildlife P.O. Box 59 Portland OR 97207.)	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Southeast Alaska, Alaska			1993/1996	Trites A. W. Calkins D. G. and Winship A. J. (2007). Diets of Steller sea lions (Eumetopias jubatus) in Southeast Alaska 1993− 1999. Fishery Bulletin 105(2) 234-248.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Southeast Alaska, Alaska			1993/1999	Trites A. W. Calkins D. G. and Winship A. J. (2007). Diets of Steller sea lions (Eumetopias jubatus) in Southeast Alaska 1993− 1999. Fishery Bulletin 105(2) 234-248.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	Central coast (Cascade Head), Oregon			1994/1994	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Riemer S. D. and R. F. Brown. 1996. Marine mammal (pinniped) food habits in Oregon. Oregon Dep. Fish Wildl. Wildlife Diversity Program Technical Report #96­6­01 26 p. (Available from Oregon Department of Fish and Wildlife P.O. Box 59 Portland OR 97207.)	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	Central coast (Cascade Head), Oregon			1994/1994	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Riemer S. D. and R. F. Brown. 1996. Marine mammal (pinniped) food habits in Oregon. Oregon Dep. Fish Wildl. Wildlife Diversity Program Technical Report #96­6­01 26 p. (Available from Oregon Department of Fish and Wildlife P.O. Box 59 Portland OR 97207.)	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1994/1994	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Riemer S. D. and R. F. Brown. 1996. Marine mammal (pinniped) food habits in Oregon. Oregon Dep. Fish Wildl. Wildlife Diversity Program Technical Report #96­6­01 26 p. (Available from Oregon Department of Fish and Wildlife P.O. Box 59 Portland OR 97207.)	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5795387	Puget Sound (Gertrude Island), Washington			1994/1995	From: NOAA-NWFSC Tech Memo-28: Impact of sea lions and seals on Pacific Coast salmonids- citation: Washington Department of Fish and Wildlife	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	South coast (Rogue river), Oregon			1994/1995	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Oregon Department of Fish and Wildlife	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	Columbia River (Desdemona Sands), Oregon			1994/1997	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	South Peninsula (Forrester Isl.), Alaska			1994/1999	Trites A. W. Calkins D. G. (2008). Diets of mature male and female Steller sea lions (Eumetopias jubatus) differ and cannot be used as proxies for each other. Aquatic Mammals 34(1) 25.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	South Peninsula (Forrester Isl.), Alaska			1994/1999	Trites A. W. Calkins D. G. (2008). Diets of mature male and female Steller sea lions (Eumetopias jubatus) differ and cannot be used as proxies for each other. Aquatic Mammals 34(1) 25.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5749210	Rogue river, Oregon			1995/1996	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1995/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1995/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1995/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1995/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5807517	Southern Puget Sound, Washington			1995/2004	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1996/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720196	Columbia River, Oregon			1996/1997	Browne P. Laake J. L. and DeLong R. L. (2002). Improving pinniped diet analyses through identification of multiple skeletal structures in fecal samples.Fishery Bulletin 100(3) 423-433.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Southeast Alaska, Alaska			1996/1997	Trites A. W. Calkins D. G. and Winship A. J. (2007). Diets of Steller sea lions (Eumetopias jubatus) in Southeast Alaska 1993− 1999. Fishery Bulletin 105(2) 234-248.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	Umpqua river, Oregon			1997/1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1997/1998	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1997/1998	Weise M. J. (2000). Abundance food habits and annual fish consumption of California sea lion (Zalophus californianus) and its impact on salmonid fisheries in Monterey Bay California (Doctoral dissertation San Jose State University).	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1997/1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1997/1999	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5711125	Alsea Bay, Oregon			1997/2001	Kvitrud M. A. Riemer S. D. Brown R. F. Bellinger M. R. and Banks M. A. (2005). Pacific harbor seals (Phoca vitulina) and salmon: genetics presents hard numbers for elucidating predator-prey dynamics. Marine Biology 147(6) 1459-1466.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998/1999	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5332921	San Lorenzo river, California			1998/2000	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Blubber biopsy	GEONAMES:4031789	Gulf of Alaska, Alaska			1998/2003	Herman D. P. Burrows D. G. Wade P. R. Durban J. W. Matkin C. O. LeDuc R. G. ... and Krahn M. M. (2005). Feeding ecology of eastern North Pacific killer whales Orcinus orca from fatty acid stable isotope and organochlorine analyses of blubber biopsies. Marine Ecology Progress Series 302 275-291.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Blubber biopsy	GEONAMES:5815135	West Coast, Washington			1998/2003	Herman D. P. Burrows D. G. Wade P. R. Durban J. W. Matkin C. O. LeDuc R. G. ... and Krahn M. M. (2005). Feeding ecology of eastern North Pacific killer whales Orcinus orca from fatty acid stable isotope and organochlorine analyses of blubber biopsies. Marine Ecology Progress Series 302 275-291.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5866573	Gulf of Alaska (Kodiak Island), Alaska			1999/2005	McKenzie J. and Wynne K. M. (2008). Spatial and temporal variation in the diet of Steller sea lions in the Kodiak Archipelago 1999 to 2005. MARINE ECOLOGY-PROGRESS SERIES- 360 265.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879148	Aleutian Islands, Alaska			1999/2009	Sinclair E. H. D. S. Johnson T. K. Zeppelin and T. S. Gelatt. 2013. Decadal variation in the diet of Western Stock Steller sea lions (Eumetopias jubatus). U.S. Dep. Commer. NOAA Tech. Memo. NMFSAFSC-248 67 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879148	Aleutian Islands, Alaska			1999/2009	Sinclair E. H. D. S. Johnson T. K. Zeppelin and T. S. Gelatt. 2013. Decadal variation in the diet of Western Stock Steller sea lions (Eumetopias jubatus). U.S. Dep. Commer. NOAA Tech. Memo. NMFSAFSC-248 67 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Frederick Sound (SE AK), Alaska			2001/2004	Sigler M. F. Tollit D. J. Vollenweider J. J. Thedinga J. F. Csepp D. J. Womble J. N. ... and Trites A. W. (2009). Steller sea lion foraging response to seasonal changes in prey availability.Marine Ecology Progress Series 388 243-261.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Frederick Sound (SE AK), Alaska			2001/2004	Sigler M. F. Tollit D. J. Vollenweider J. J. Thedinga J. F. Csepp D. J. Womble J. N. ... and Trites A. W. (2009). Steller sea lion foraging response to seasonal changes in prey availability.Marine Ecology Progress Series 388 243-261.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5844680	Benjamin Island, Alaska			2001/2004	Womble J. N. and Sigler M. F. (2006). Seasonal availability of abundant energy-rich prey influences the abundance and diet of a marine predator the Steller sea lion Eumetopias jubatus. Marine Ecology Progress Series 325 281-293.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	Frederick Sound (SE AK), Alaska			2001/2004	Tollit D. J. Wong M. A. and Trites A. W. (2015). Diet composition of Steller sea lions (Eumetopias jubatus) in Frederick Sound southeast Alaska: a comparison of quantification methods using scats to describe temporal and spatial variabilities. Canadian Journal of Zoology 93(5) 361-376.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5879092	SW AK (Iliamna Lake), Alaska			2001/2006	Hauser D. D. Allen C. S. Rich H. B. and Quinn T. P. (2008). Resident harbor seals (Phoca vitulina) in Iliamna Lake Alaska: summer diet and partial consumption of adult sockeye salmon (Oncorhynchus nerka). Aquatic Mammals 34(3) 303-309.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
